"Codice comune","Comune","Totale maschi","Totale femmine","Totale"
"018168","Valle Lomellina","1149","1080","2229"
"018169","Valle Salimbene","713","712","1425"
"018171","Varzi","1520","1553","3073"
"018172","Velezzo Lomellina","42","40","82"
"018173","Vellezzo Bellini","1781","1747","3528"
"018174","Verretto","192","188","380"
"018175","Verrua Po","598","615","1213"
"018176","Vidigulfo","3405","3416","6821"
"018177","Vigevano","31008","32472","63480"
"018178","Villa Biscossi","35","33","68"
"018179","Villanova d'Ardenghi","385","377","762"
"018180","Villanterio","1750","1691","3441"
"018181","Vistarino","818","777","1595"
"018182","Voghera","19732","20488","40220"
"018183","Volpara","73","58","131"
"018184","Zavattarello","431","450","881"
"018185","Zeccone","856","861","1717"
"018186","Zeme","523","460","983"
"018187","Zenevredo","236","245","481"
"018188","Zerbo","201","206","407"
"018189","Zerbolò","866","848","1714"
"018190","Zinasco","1587","1604","3191"
"018191","Cornale e Bastida","397","388","785"
"018192","Corteolona e Genzone","1276","1296","2572"
"018193","Colli Verdi","503","465","968"
